,data_type,stream_size,zfp_rate,cache_size,is_zfp,Function,Best Rate MB/s,Avg time,Min time,Max time
1115,double,536870912,32,0,False,Triad,11841.5,1.08969,1.088118,1.092404
1116,double,536870912,32,0,True,Copy,86.9,100.531777,98.850223,102.274133
1117,double,536870912,32,0,True,Scale,87.1,100.873887,98.62826,103.396033
1118,double,536870912,32,0,True,Add,102.8,128.301919,125.33902,130.495829
1119,double,536870912,32,0,True,Triad,102.1,129.191124,126.232346,131.35473
1120,double,536870912,64,0,False,Copy,10739.1,0.802113,0.799874,0.805809
1121,double,536870912,64,0,False,Scale,11465.6,0.750555,0.74919,0.753755
1122,double,536870912,64,0,False,Add,12155.4,1.061716,1.060017,1.063651
1123,double,536870912,64,0,False,Triad,12085.4,1.067133,1.06615,1.068952
1124,double,536870912,64,0,True,Copy,79.3,109.820788,108.313347,111.684176
1125,double,536870912,64,0,True,Scale,79.2,109.836892,108.396603,111.836243
1126,double,536870912,64,0,True,Add,93.6,140.420754,137.709165,143.969943
1127,double,536870912,64,0,True,Triad,92.9,141.353802,138.719175,144.568994
1128,double,536870912,128,0,False,Copy,10676.9,0.807151,0.804538,0.809224
1129,double,536870912,128,0,False,Scale,11328.1,0.760121,0.758284,0.762189
1130,double,536870912,128,0,False,Add,11955.1,1.080737,1.077778,1.083724
1131,double,536870912,128,0,False,Triad,11967.1,1.079596,1.076692,1.083446
1132,double,536870912,128,0,True,Copy,79.1,110.349425,108.572533,112.181247
1133,double,536870912,128,0,True,Scale,79.2,110.366268,108.490264,112.198506
1134,double,536870912,128,0,True,Add,92.9,141.219029,138.673368,144.46237
1135,double,536870912,128,0,True,Triad,92.6,141.955698,139.189025,144.845707
1136,double,536870912,256,0,False,Copy,10804.8,0.802797,0.795009,0.810069
1137,double,536870912,256,0,False,Scale,11597.1,0.743022,0.740694,0.745634
1138,double,536870912,256,0,False,Add,12190.2,1.058745,1.056987,1.06127
1139,double,536870912,256,0,False,Triad,12211.7,1.057127,1.055128,1.058848
1140,double,536870912,256,0,True,Copy,78.3,111.368171,109.761487,113.264893
1141,double,536870912,256,0,True,Scale,78.3,111.371451,109.767523,113.341306
1142,double,536870912,256,0,True,Add,92.2,142.243498,139.72867,145.627913
1143,double,536870912,256,0,True,Triad,91.7,143.152227,140.576711,146.200837
1144,double,536870912,512,0,False,Copy,10765.6,0.804584,0.797903,0.812915
1145,double,536870912,512,0,False,Scale,11421.8,0.753074,0.752066,0.754748
1146,double,536870912,512,0,False,Add,12085.0,1.067114,1.066192,1.068395
1147,double,536870912,512,0,False,Triad,12016.7,1.073377,1.072246,1.07466
1148,double,536870912,512,0,True,Copy,65.2,133.731851,131.74604,136.142108
1149,double,536870912,512,0,True,Scale,64.8,134.292018,132.61436,136.547227
1150,double,536870912,512,0,True,Add,74.8,175.675565,172.326688,179.518013
1151,double,536870912,512,0,True,Triad,74.1,176.785233,173.858327,180.074864
