,data_type,stream_size,zfp_rate,cache_size,is_zfp,Function,Best Rate MB/s,Avg time,Min time,Max time
1112,double,536870912,32,0,False,Copy,11126.0,0.773954,0.772063,0.776657
1113,double,536870912,32,0,False,Scale,11207.5,0.768266,0.766446,0.772045
1114,double,536870912,32,0,False,Add,11823.9,1.091656,1.089732,1.093111
1115,double,536870912,32,0,False,Triad,11770.8,1.096081,1.094651,1.09873
1116,double,536870912,32,0,True,Copy,86.8,100.49664,98.923631,102.432666
1117,double,536870912,32,0,True,Scale,87.3,100.55442,98.355298,103.331931
1118,double,536870912,32,0,True,Add,102.8,128.142693,125.292679,130.130881
1119,double,536870912,32,0,True,Triad,102.1,129.066478,126.19238,131.139312
1120,double,536870912,64,0,False,Copy,10065.0,1.016388,0.853444,1.342641
1121,double,536870912,64,0,False,Scale,10062.6,0.992796,0.853649,1.204787
1122,double,536870912,64,0,False,Add,10585.7,1.5913,1.217197,2.088176
1123,double,536870912,64,0,False,Triad,10412.8,1.513014,1.237413,2.42502
1124,double,536870912,64,0,True,Copy,77.3,112.634606,111.170215,115.221391
1125,double,536870912,64,0,True,Scale,77.6,112.476245,110.753265,115.106861
1126,double,536870912,64,0,True,Add,90.3,144.30547,142.670533,148.286224
1127,double,536870912,64,0,True,Triad,90.3,145.430513,142.683272,149.073778
1128,double,536870912,128,0,False,Copy,11247.7,0.82121,0.763708,0.940233
1129,double,536870912,128,0,False,Scale,11294.8,0.851469,0.760523,1.006539
1130,double,536870912,128,0,False,Add,11924.6,1.220191,1.080532,1.328769
1131,double,536870912,128,0,False,Triad,11941.1,1.120785,1.079042,1.340731
1132,double,536870912,128,0,True,Copy,76.0,114.28013,112.967542,116.285593
1133,double,536870912,128,0,True,Scale,75.8,115.013869,113.390358,117.701336
1134,double,536870912,128,0,True,Add,89.6,145.875986,143.786086,149.929447
1135,double,536870912,128,0,True,Triad,89.0,147.029588,144.771812,150.475932
1136,double,536870912,256,0,False,Copy,10928.5,0.867288,0.786011,1.2105
1137,double,536870912,256,0,False,Scale,11044.8,0.817311,0.777733,0.904934
1138,double,536870912,256,0,False,Add,11444.2,1.169011,1.12589,1.257665
1139,double,536870912,256,0,False,Triad,11483.0,1.312972,1.122088,2.257692
1140,double,536870912,256,0,True,Copy,73.8,121.038946,116.360065,128.888762
1141,double,536870912,256,0,True,Scale,71.4,125.666597,120.369803,130.301932
1142,double,536870912,256,0,True,Add,84.4,157.274945,152.575293,163.916566
1143,double,536870912,256,0,True,Triad,84.5,160.413818,152.435965,170.103338
1144,double,536870912,512,0,False,Copy,11017.3,0.781651,0.779679,0.785697
1145,double,536870912,512,0,False,Scale,11119.3,0.774203,0.772528,0.775497
1146,double,536870912,512,0,False,Add,11603.2,1.111726,1.110462,1.11377
1147,double,536870912,512,0,False,Triad,11611.1,1.110717,1.109701,1.112709
1148,double,536870912,512,0,True,Copy,47.8,182.132853,179.531635,184.47514
1149,double,536870912,512,0,True,Scale,45.0,193.891614,190.747027,197.231574
1150,double,536870912,512,0,True,Add,57.8,226.383274,222.730838,232.294536
1151,double,536870912,512,0,True,Triad,57.8,227.041613,222.921384,232.672713
